".id","id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
"c2n_leaf",24358,102,445,88,"Observational",1995-06-15 00:00:00,"00:00:00",254,2877,22.0183486238532,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,2.18,NA
"c2n_leaf",24436,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",230,2862,22.4299065420561,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,2.14,NA
"c2n_leaf",24437,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",231,2862,28.9156626506024,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.66,NA
"c2n_leaf",31688,160,NA,NA,NA,NA,"00:00:00",NA,2864,28.9156626506024,NA,NA,NA,"leafN",NA,NA,NA,NA,NA,1.66,NA
"c2n_leaf",31918,160,NA,NA,NA,NA,"00:00:00",NA,2864,34.5323741007194,NA,NA,NA,"leafN",NA,NA,NA,NA,NA,1.39,NA
"c2n_leaf",32496,160,NA,NA,NA,NA,"00:00:00",NA,2864,96,NA,NA,NA,"leafN",NA,NA,NA,NA,NA,0.5,NA
"c2n_leaf",24362,102,445,88,"Observational",1996-06-15 00:00:00,"00:00:00",251,2862,33.3333333333333,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,1.44,NA
"c2n_leaf",24364,102,445,88,"Observational",1996-06-15 00:00:00,"00:00:00",252,2877,43.2432432432432,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,1.11,NA
"c2n_leaf",24365,102,445,88,"Observational",1997-06-15 00:00:00,"00:00:00",253,2877,23.1884057971015,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,2.07,NA
"c2n_leaf",24366,102,445,88,"Observational",1997-06-15 00:00:00,"00:00:00",254,2877,24.3654822335025,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,1.97,NA
"c2n_leaf",24370,102,445,88,"Observational",1997-06-15 00:00:00,"00:00:00",251,2862,32,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,1.5,NA
"c2n_leaf",24372,102,445,88,"Observational",1998-06-15 00:00:00,"00:00:00",252,2877,20.4255319148936,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,2.35,NA
"c2n_leaf",24373,102,445,88,"Observational",1998-06-15 00:00:00,"00:00:00",253,2877,20,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,2.4,NA
"c2n_leaf",24374,102,445,88,"Observational",1998-06-15 00:00:00,"00:00:00",254,2877,18.1818181818182,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,2.64,NA
"c2n_leaf",24378,102,445,88,"Observational",1999-06-15 00:00:00,"00:00:00",251,2862,23.1884057971015,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,2.07,NA
"c2n_leaf",24380,102,445,88,"Observational",1999-06-15 00:00:00,"00:00:00",252,2877,23.6453201970443,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,2.03,NA
"c2n_leaf",24381,102,445,88,"Observational",1999-06-15 00:00:00,"00:00:00",253,2877,23.4146341463415,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,2.05,NA
"c2n_leaf",24382,102,445,88,"Observational",1999-06-15 00:00:00,"00:00:00",254,2877,22.9665071770335,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,2.09,NA
"c2n_leaf",24386,102,445,88,"Observational",2000-06-15 00:00:00,"00:00:00",251,2862,25.8064516129032,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,1.86,NA
"c2n_leaf",24388,102,445,88,"Observational",2000-06-15 00:00:00,"00:00:00",252,2877,30.188679245283,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,1.59,NA
"c2n_leaf",24389,102,445,88,"Observational",2001-06-15 00:00:00,"00:00:00",253,2877,23.4146341463415,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,2.05,NA
"c2n_leaf",24390,102,445,88,"Observational",2001-06-15 00:00:00,"00:00:00",254,2877,23.1884057971015,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,2.07,NA
"c2n_leaf",24394,102,445,88,"Observational",2001-06-15 00:00:00,"00:00:00",251,2862,22.9665071770335,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,2.09,NA
"c2n_leaf",24396,102,445,88,"Observational",2002-06-15 00:00:00,"00:00:00",252,2877,34.7826086956522,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,1.38,NA
"c2n_leaf",24397,102,445,88,"Observational",2002-06-15 00:00:00,"00:00:00",253,2877,35.8208955223881,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,1.34,NA
"c2n_leaf",24398,102,445,88,"Observational",2002-06-15 00:00:00,"00:00:00",254,2877,32,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,1.5,NA
"c2n_leaf",24371,102,445,88,"Observational",1998-06-15 00:00:00,"00:00:00",99,2862,20.1680672268908,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,2.38,NA
"c2n_leaf",24379,102,445,88,"Observational",1999-06-15 00:00:00,"00:00:00",99,2862,24.4897959183673,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,1.96,NA
"c2n_leaf",24387,102,445,88,"Observational",2000-06-15 00:00:00,"00:00:00",99,2862,25.531914893617,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,1.88,NA
"c2n_leaf",24395,102,445,88,"Observational",2002-06-15 00:00:00,"00:00:00",99,2862,31.3725490196078,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,1.53,NA
"c2n_leaf",24355,102,445,88,"Observational",1995-06-15 00:00:00,"00:00:00",99,2862,26.5193370165746,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,1.81,NA
"c2n_leaf",24363,102,445,88,"Observational",1996-06-15 00:00:00,"00:00:00",99,2862,39.6694214876033,NA,NA,NA,"leafN",6,13.22,52.14,TRUE,NA,1.21,NA
"c2n_leaf",38489,414,624,1310,"ambient CO2 low temp",1998-01-01 00:00:00,"00:00:00",NA,1080,13.0112062656972,"SE",0.709202958677147,NA,"leafN",1,-93.18,44.98,TRUE,TRUE,3.7,0.2
"c2n_leaf",38491,414,624,1312,"ambient CO2 medium temp",1998-01-01 00:00:00,"00:00:00",NA,1080,11.8220098054275,"SE",1.18776043804782,NA,"leafN",1,-93.18,44.98,FALSE,TRUE,4.1,0.4
"c2n_leaf",38492,414,624,1314,"ambient CO2 high temp",1998-01-01 00:00:00,"00:00:00",NA,1080,9.06955749211816,"SE",0.343552788283908,NA,"leafN",1,-93.18,44.98,FALSE,TRUE,5.3,0.2
"c2n_leaf",38493,414,624,1311,"elevated CO2 low temp",1998-01-01 00:00:00,"00:00:00",NA,1080,11.7710010731148,"SE",0.875100939461816,NA,"leafN",1,-93.18,44.98,FALSE,TRUE,4.1,0.3
"c2n_leaf",38494,414,624,1313,"elevated CO2 medium temp",1997-12-31 06:00:00,"00:00:00",NA,1080,15.0001481414545,"SE",0.0468591693780774,NA,"leafN",12,-93.18,44.98,FALSE,TRUE,3.2,0.01
"c2n_leaf",38495,414,624,1315,"elevated CO2 high temp",1998-01-01 00:00:00,"00:00:00",NA,1080,14.0130290413852,"SE",2.14368556623307,NA,"leafN",1,-93.18,44.98,FALSE,TRUE,3.5,0.5
"c2n_leaf",38668,415,630,1316,"Observational",NA,"00:00:00",NA,1072,20.3389830508475,NA,NA,NA,"leafN",NA,-89.4293,43.0399,TRUE,FALSE,2.36,NA
"c2n_leaf",38673,415,630,1316,"Observational",NA,"00:00:00",NA,1080,21.7194570135747,NA,NA,NA,"leafN",NA,-89.4293,43.0399,TRUE,FALSE,2.21,NA
"c2n_leaf",38859,425,311,1333,"Elevated CO2 high light",1996-01-01 00:00:00,"00:00:00",NA,1080,17.0813617327844,"SE",0.96110395927052,32,"leafN",1,-89.423525,43.077455,FALSE,TRUE,2.8189,0.1572
"c2n_leaf",38854,425,311,1330,"Ambient CO2 low light",1996-01-01 00:00:00,"00:00:00",NA,1080,12.6658164035612,"SE",0.847976701180535,32,"leafN",1,-89.423525,43.077455,TRUE,TRUE,3.8065,0.2516
"c2n_leaf",38856,425,311,1331,"Ambient CO2 high light",1996-01-01 00:00:00,"00:00:00",NA,1080,14.036080359077,"SE",0.778864490310117,32,"leafN",1,-89.423525,43.077455,FALSE,TRUE,3.4302,0.1887
"c2n_leaf",38858,425,311,1332,"Elevated CO2 low light",1996-01-01 00:00:00,"00:00:00",NA,1080,14.1627873486976,"SE",0.793078672071728,32,"leafN",1,-89.423525,43.077455,FALSE,TRUE,3.3997,0.1887
"c2n_leaf",24419,63,391,141,NA,2004-06-15 00:00:00,"00:00:00",92,2860,21.1453744493392,NA,NA,4,"leafN",6,-92.77,39.02,NA,NA,2.27,NA
"c2n_leaf",24420,63,391,141,NA,2004-06-15 00:00:00,"00:00:00",93,2860,19.9170124481328,NA,NA,4,"leafN",6,-92.77,39.02,NA,NA,2.41,NA
"c2n_leaf",24421,63,391,141,NA,2004-06-15 00:00:00,"00:00:00",94,1072,17.5182481751825,NA,NA,4,"leafN",6,-92.77,39.02,NA,NA,2.74,NA
"c2n_leaf",24422,63,391,141,NA,2004-06-15 00:00:00,"00:00:00",95,1072,20.0836820083682,NA,NA,4,"leafN",6,-92.77,39.02,NA,NA,2.39,NA
"c2n_leaf",24423,63,391,141,NA,2004-06-15 00:00:00,"00:00:00",96,1072,18.1818181818182,NA,NA,4,"leafN",6,-92.77,39.02,NA,NA,2.64,NA
"c2n_leaf",24424,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",218,2862,25.2631578947368,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.9,NA
"c2n_leaf",24425,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",219,2862,21.6216216216216,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,2.22,NA
"c2n_leaf",24426,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",220,2862,23.3009708737864,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,2.06,NA
"c2n_leaf",24427,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",221,2862,26.5193370165746,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.81,NA
"c2n_leaf",24428,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",222,2862,18.8235294117647,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,2.55,NA
"c2n_leaf",24429,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",223,2862,24.3654822335025,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.97,NA
"c2n_leaf",24430,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",224,2862,26.0869565217391,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.84,NA
"c2n_leaf",24431,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",225,2862,26.2295081967213,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.83,NA
"c2n_leaf",24432,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",226,2862,21.9178082191781,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,2.19,NA
"c2n_leaf",24433,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",227,2862,26.0869565217391,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.84,NA
"c2n_leaf",24434,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",228,2862,24.7422680412371,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.94,NA
"c2n_leaf",24435,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",229,2862,26.6666666666667,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.8,NA
"c2n_leaf",24438,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",232,2862,23.8805970149254,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,2.01,NA
"c2n_leaf",24439,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",233,2862,29.2682926829268,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.64,NA
"c2n_leaf",24440,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",234,2862,23.7623762376238,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,2.02,NA
"c2n_leaf",24441,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",235,2862,25.130890052356,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.91,NA
"c2n_leaf",24442,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",236,2862,24.3654822335025,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.97,NA
"c2n_leaf",24443,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",237,2862,29.6296296296296,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.62,NA
"c2n_leaf",24444,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",238,2862,23.5294117647059,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,2.04,NA
"c2n_leaf",24445,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",239,2862,24,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,2,NA
"c2n_leaf",24446,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",240,2862,26.3736263736264,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.82,NA
"c2n_leaf",24447,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",241,2862,30.7692307692308,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.56,NA
"c2n_leaf",24448,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",242,2862,26.9662921348315,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.78,NA
"c2n_leaf",24449,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",243,2862,26.3736263736264,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.82,NA
"c2n_leaf",24450,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",244,2862,25.9459459459459,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.85,NA
"c2n_leaf",24451,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",245,2862,25.3968253968254,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.89,NA
"c2n_leaf",24452,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",246,2862,21.6216216216216,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,2.22,NA
"c2n_leaf",24453,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",NA,2955,27.906976744186,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.72,NA
"c2n_leaf",24454,95,439,230,"plant date/fer",1997-06-15 00:00:00,"00:00:00",NA,1072,31.7880794701987,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.51,NA
"c2n_leaf",24455,95,439,231,"plant date/fer",1996-06-15 00:00:00,"00:00:00",NA,2955,32,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.5,NA
"c2n_leaf",24456,95,439,231,"plant date/fer",1996-06-15 00:00:00,"00:00:00",NA,1072,32.8767123287671,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.46,NA
"c2n_leaf",24457,95,439,231,"plant date/fer",1996-06-15 00:00:00,"00:00:00",NA,2862,35.036496350365,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.37,NA
"c2n_leaf",24458,95,439,231,"plant date/fer",1996-06-15 00:00:00,"00:00:00",NA,2866,32,NA,NA,NA,"leafN",6,-123.3,48.47,FALSE,NA,1.5,NA
"Vcmax",24823,63,391,141,NA,2004-06-15 00:00:00,"00:00:00",92,2860,44.4040912328931,NA,NA,4,"Vcmax",6,-92.77,39.02,NA,NA,44.78,NA
"Vcmax",24824,63,391,141,NA,2004-06-15 00:00:00,"00:00:00",93,2860,44.1561898749605,NA,NA,4,"Vcmax",6,-92.77,39.02,NA,NA,44.53,NA
"Vcmax",24825,63,391,141,NA,2004-06-15 00:00:00,"00:00:00",94,1072,56.04,NA,NA,4,"Vcmax",6,-92.77,39.02,NA,NA,56.04,NA
"Vcmax",24826,63,391,141,NA,2004-06-15 00:00:00,"00:00:00",95,1072,62.56,NA,NA,4,"Vcmax",6,-92.77,39.02,NA,NA,62.56,NA
"Vcmax",24827,63,391,141,NA,2004-06-15 00:00:00,"00:00:00",96,1072,52.65,NA,NA,4,"Vcmax",6,-92.77,39.02,NA,NA,52.65,NA
"Vcmax",24828,75,399,135,"Observational",1996-06-15 00:00:00,"00:00:00",113,2068,37,NA,NA,NA,"Vcmax",6,NA,NA,TRUE,NA,37,NA
"Vcmax",24829,75,399,135,"Observational",1996-06-15 00:00:00,"00:00:00",99,2862,44,NA,NA,NA,"Vcmax",6,NA,NA,TRUE,NA,44,NA
"Vcmax",24830,75,399,135,"Observational",1996-06-15 00:00:00,"00:00:00",107,2866,45,NA,NA,NA,"Vcmax",6,NA,NA,TRUE,NA,45,NA
"Vcmax",24831,75,399,135,"Observational",1996-06-15 00:00:00,"00:00:00",277,2867,47,NA,NA,NA,"Vcmax",6,NA,NA,TRUE,NA,47,NA
"Vcmax",24832,75,399,135,"Observational",1996-06-15 00:00:00,"00:00:00",110,2579,48,NA,NA,NA,"Vcmax",6,NA,NA,TRUE,NA,48,NA
"Vcmax",24833,96,440,41,"Observational",1987-06-15 00:00:00,"00:00:00",99,2862,27.2,NA,NA,NA,"Vcmax",6,2.33,48.83,TRUE,NA,27.2,NA
"Vcmax",24834,96,440,41,"Observational",1987-06-15 00:00:00,"00:00:00",278,2862,25.8,NA,NA,NA,"Vcmax",6,2.33,48.83,TRUE,NA,25.8,NA
"Vcmax",24835,96,440,41,"Observational",1987-06-15 00:00:00,"00:00:00",212,2860,25,NA,NA,NA,"Vcmax",6,2.33,48.83,TRUE,NA,25,NA
"Vcmax",24836,96,440,41,"Observational",1987-06-15 00:00:00,"00:00:00",113,2953,17.5,NA,NA,NA,"Vcmax",6,2.33,48.83,TRUE,NA,17.5,NA
"Vcmax",24837,96,440,41,"Observational",1987-06-15 00:00:00,"00:00:00",114,2953,19.2,NA,NA,NA,"Vcmax",6,2.33,48.83,TRUE,NA,19.2,NA
"Vcmax",24838,100,443,87,"Observational",1998-07-15 00:00:00,"00:00:00",NA,2864,46.2,NA,1.14,4,"Vcmax",7,-3.15,51.97,TRUE,NA,46.2,1.14
"Vcmax",24839,100,443,87,"Observational",1998-07-15 00:00:00,"00:00:00",NA,2864,52.9,NA,1.34,4,"Vcmax",7,-3.15,51.97,TRUE,NA,52.9,1.34
"Vcmax",24840,100,443,87,"Observational",1998-07-15 00:00:00,"00:00:00",NA,2864,42.5,NA,2.45,4,"Vcmax",7,-3.15,51.97,TRUE,NA,42.5,2.45
"Vcmax",24841,100,443,87,"Observational",1998-07-15 00:00:00,"00:00:00",NA,2864,51.8,NA,2.22,4,"Vcmax",7,-3.15,51.97,TRUE,NA,51.8,2.22
"Vcmax",24842,100,443,87,"Observational",1998-07-15 00:00:00,"00:00:00",NA,2864,50,NA,1.65,4,"Vcmax",7,-3.15,51.97,TRUE,NA,50,1.65
"Vcmax",25388,51,NA,1,"observational",NA,"00:00:00",NA,1072,59,"SE",2,2,"Vcmax",NA,NA,NA,TRUE,NA,59,2
"Vcmax",25389,51,NA,1,"observational",NA,"00:00:00",NA,2808,43,"SE",5,2,"Vcmax",NA,NA,NA,TRUE,NA,43,5
"Vcmax",25390,51,NA,1,"observational",NA,"00:00:00",NA,2809,111,"SE",7,1,"Vcmax",NA,NA,NA,TRUE,NA,111,7
"Vcmax",25391,51,NA,1,"observational",NA,"00:00:00",NA,1076,72,"SE",4,1,"Vcmax",NA,NA,NA,TRUE,NA,72,4
"Vcmax",25392,51,NA,1,"observational",NA,"00:00:00",NA,1080,24,"SE",2,1,"Vcmax",NA,NA,NA,TRUE,NA,24,2
"Vcmax",37512,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,1072,78.4088,NA,14.0982,5,"Vcmax",6,NA,NA,TRUE,NA,78.4088,14.0982
"Vcmax",39547,441,674,1403,"Observational",NA,"00:00:00",NA,1080,42,NA,NA,NA,"Vcmax",NA,-147.87,64.82,TRUE,NA,42,NA
"Vcmax",39549,441,674,1403,"Observational",NA,"00:00:00",NA,39387,42,NA,NA,NA,"Vcmax",NA,-147.87,64.82,TRUE,NA,42,NA
"Vcmax",41497,483,637,1513,"control",2002-06-01 05:00:00,"00:00:00",NA,1069,66.67,NA,3.8,3,"Vcmax",6,11.85,42.616667,TRUE,TRUE,66.67,3.8
"Vcmax",41498,483,637,1514,"elevated co2",2002-06-01 05:00:00,"00:00:00",NA,1069,60.65,NA,4.9,3,"Vcmax",6,11.85,42.616667,FALSE,TRUE,60.65,4.9
"Vcmax",41499,483,637,1513,"control",2002-06-01 05:00:00,"00:00:00",NA,2579,67.76,NA,6,3,"Vcmax",6,11.85,42.616667,TRUE,TRUE,67.76,6
"Vcmax",41500,483,637,1514,"elevated co2",2002-06-01 05:00:00,"00:00:00",NA,2579,48.09,NA,6.6,3,"Vcmax",6,11.85,42.616667,FALSE,TRUE,48.09,6.6
"Vcmax",41501,483,637,1513,"control",2002-06-01 05:00:00,"00:00:00",NA,1073,72.13,NA,4.9,3,"Vcmax",6,11.85,42.616667,TRUE,TRUE,72.13,4.9
"Vcmax",41502,483,637,1514,"elevated co2",2002-06-01 05:00:00,"00:00:00",NA,1073,59.02,NA,6.6,3,"Vcmax",6,11.85,42.616667,FALSE,TRUE,59.02,6.6
"Vcmax",44061,563,863,1675,"observational",NA,"00:00:00",NA,2860,46,"SE",5.8,3,"Vcmax",NA,175.618511,-40.348268,TRUE,TRUE,46,5.8
"Vcmax",44621,601,852,1764,"ambient CO2/Low Temp",NA,"00:00:00",NA,1080,199,"SE",15,3,"Vcmax",NA,-89.6167,45.667,TRUE,FALSE,199,15
"Vcmax",44622,601,852,1774,"elevated CO2/Low Temp",NA,"00:00:00",NA,1080,150,"SE",31,3,"Vcmax",NA,-89.6167,45.667,FALSE,FALSE,150,31
"Vcmax",44623,601,852,1773,"ambient CO2/High Temp",NA,"00:00:00",NA,1080,141,"SE",18,3,"Vcmax",NA,-89.6167,45.667,FALSE,FALSE,141,18
"Vcmax",44624,601,852,1765,"elevated CO2/High Temp",NA,"00:00:00",NA,1080,172,"SE",8,3,"Vcmax",NA,-89.6167,45.667,FALSE,FALSE,172,8
"Vcmax",44625,601,852,1764,"ambient CO2/Low Temp",NA,"00:00:00",NA,1080,161,"SE",49,3,"Vcmax",NA,-89.6167,45.667,TRUE,FALSE,161,49
"Vcmax",44626,601,852,1774,"elevated CO2/Low Temp",NA,"00:00:00",NA,1080,240,"SE",50,3,"Vcmax",NA,-89.6167,45.667,FALSE,FALSE,240,50
"Vcmax",44627,601,852,1773,"ambient CO2/High Temp",NA,"00:00:00",NA,1080,95,"SE",27,3,"Vcmax",NA,-89.6167,45.667,FALSE,FALSE,95,27
"Vcmax",50650,489,311,1518,"warm temperature regime (25/18)",NA,NA,NA,1072,94.34,NA,NA,1,"Vcmax",NA,-89.423525,43.077455,TRUE,TRUE,94.34,NA
"Vcmax",50651,489,311,1518,"warm temperature regime (25/18)",NA,NA,NA,1072,95.1,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,TRUE,TRUE,95.1,NA
"Vcmax",50652,489,311,1518,"warm temperature regime (25/18)",NA,NA,NA,1072,111.25,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,TRUE,TRUE,111.25,NA
"Vcmax",50653,489,311,1518,"warm temperature regime (25/18)",NA,NA,NA,1072,104.35,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,TRUE,TRUE,104.35,NA
"Vcmax",50654,489,311,1518,"warm temperature regime (25/18)",NA,NA,NA,1072,135.24,NA,NA,1,"Vcmax",NA,-89.423525,43.077455,TRUE,TRUE,135.24,NA
"Vcmax",50655,489,311,1518,"warm temperature regime (25/18)",NA,NA,NA,1072,120.75,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,TRUE,TRUE,120.75,NA
"Vcmax",50656,489,311,1518,"warm temperature regime (25/18)",NA,NA,NA,1072,104.16,NA,NA,1,"Vcmax",NA,-89.423525,43.077455,TRUE,TRUE,104.16,NA
"Vcmax",50657,489,311,1518,"warm temperature regime (25/18)",NA,NA,NA,1072,96.65,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,TRUE,TRUE,96.65,NA
"Vcmax",50658,489,311,1518,"warm temperature regime (25/18)",NA,NA,NA,1072,113.29,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,TRUE,TRUE,113.29,NA
"Vcmax",50659,489,311,1518,"warm temperature regime (25/18)",NA,NA,NA,1072,99.67,NA,NA,1,"Vcmax",NA,-89.423525,43.077455,TRUE,TRUE,99.67,NA
"Vcmax",50660,489,311,1518,"warm temperature regime (25/18)",NA,NA,NA,1072,76.69,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,TRUE,TRUE,76.69,NA
"Vcmax",50661,489,311,1518,"warm temperature regime (25/18)",NA,NA,NA,1072,100.07,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,TRUE,TRUE,100.07,NA
"Vcmax",50662,489,311,1518,"warm temperature regime (25/18)",NA,NA,NA,1072,119,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,TRUE,TRUE,119,NA
"Vcmax",50663,489,311,1518,"warm temperature regime (25/18)",NA,NA,NA,1072,100.46,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,TRUE,TRUE,100.46,NA
"Vcmax",50702,489,311,1519,"hot temperature regime (30/23)",NA,NA,NA,1072,118.47,NA,NA,1,"Vcmax",NA,-89.423525,43.077455,FALSE,TRUE,118.47,NA
"Vcmax",50703,489,311,1519,"hot temperature regime (30/23)",NA,NA,NA,1072,139.39,NA,NA,1,"Vcmax",NA,-89.423525,43.077455,FALSE,TRUE,139.39,NA
"Vcmax",50704,489,311,1519,"hot temperature regime (30/23)",NA,NA,NA,1072,135.23,NA,NA,1,"Vcmax",NA,-89.423525,43.077455,FALSE,TRUE,135.23,NA
"Vcmax",50705,489,311,1519,"hot temperature regime (30/23)",NA,NA,NA,1072,127.33,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,FALSE,TRUE,127.33,NA
"Vcmax",50706,489,311,1519,"hot temperature regime (30/23)",NA,NA,NA,1072,136.51,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,FALSE,TRUE,136.51,NA
"Vcmax",50707,489,311,1519,"hot temperature regime (30/23)",NA,NA,NA,1072,144.16,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,FALSE,TRUE,144.16,NA
"Vcmax",50708,489,311,1519,"hot temperature regime (30/23)",NA,NA,NA,1072,138.77,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,FALSE,TRUE,138.77,NA
"Vcmax",50709,489,311,1519,"hot temperature regime (30/23)",NA,NA,NA,1072,146.66,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,FALSE,TRUE,146.66,NA
"Vcmax",50710,489,311,1519,"hot temperature regime (30/23)",NA,NA,NA,1072,129.3,NA,NA,2,"Vcmax",NA,-89.423525,43.077455,FALSE,TRUE,129.3,NA
